tariff_code,description,import_duty,import_excise,import_vagst,export_duty,unit,sitc_code,hierarchy_level,level_name,has_tax_info,page_number,extraction_method
8601.10,00 - Powered from an external source     No. 79111,8%,Free,15%,Free,,,2,00 - Powered from an external source     No. 79111,True,515,text
8601.20,00 - Powered by electric accumulators     No. 79115,8%,Free,15%,Free,,,2,00 - Powered by electric accumulators     No. 79115,True,515,text
86.02,86.02 Other rail locomotives; locomotive,,,,,,,2,86.02 Other rail locomotives; locomotive,False,515,text
8602.10,00 - Diesel-electric locomotives     No. 79121,8%,Free,15%,Free,,,2,00 - Diesel-electric locomotives     No. 79121,True,515,text
8602.90,00 - Other     No. 79129,8%,Free,15%,Free,,,2,00 - Other     No. 79129,True,515,text
86.03,86.03 Self-propelled railway or tramway,,,,,,,2,86.03 Self-propelled railway or tramway,False,515,text
8603.10,00 - Powered from an external source     No. 79160,8%,Free,15%,Free,,,2,00 - Powered from an external source     No. 79160,True,516,text
8603.90,00 - Other     No. 79160,8%,Free,15%,Free,,,2,00 - Other     No. 79160,True,516,text
8604.00,00 Railway or tramway maintenance or     No. 79181,8%,Free,15%,Free,,,2,00 Railway or tramway maintenance or     No. 79181,True,516,text
8605.00,00 Railway or tramway passenger     No. 79170,8%,Free,15%,Free,,,2,00 Railway or tramway passenger     No. 79170,True,516,text
86.06,86.06 Railway or tramway goods vans,,,,,,,2,86.06 Railway or tramway goods vans,False,516,text
8606.10,00 - Tank wagons and the like     No. 79182,8%,Free,15%,Free,,,2,00 - Tank wagons and the like     No. 79182,True,516,text
8606.30,"00 - Self-discharging vans and wagons,     No. 79182",8%,Free,15%,Free,,,2,"00 - Self-discharging vans and wagons,     No. 79182",True,516,text
8606.10,00,,,,,,,2,00,False,516,text
8606.91,00 - - Covered and closed     No. 79182,8%,Free,15%,Free,,,2,00 - - Covered and closed     No. 79182,True,516,text
8606.92,"00 - - Open, with non-removable sides     No. 79182",8%,Free,15%,Free,,,2,"00 - - Open, with non-removable sides     No. 79182",True,516,text
8606.99,00 - - Other     No. 79182,8%,Free,15%,Free,,,2,00 - - Other     No. 79182,True,516,text
86.07,86.07 Parts of railway or tramway,,,,,,,2,86.07 Parts of railway or tramway,False,516,text
8607.11,00 - - Driving bogies and bissel-bogies     - 79199,8%,Free,15%,Free,,,2,00 - - Driving bogies and bissel-bogies     - 79199,True,516,text
8607.12,00 - - Other bogies and bissel-bogies     - 79199,8%,Free,15%,Free,,,2,00 - - Other bogies and bissel-bogies     - 79199,True,516,text
8607.19,"00 - - Other, including parts     - 79199",8%,Free,15%,Free,,,2,"00 - - Other, including parts     - 79199",True,516,text
8607.21,00 - - Air brakes and parts thereof     - 79199,8%,Free,15%,Free,,,2,00 - - Air brakes and parts thereof     - 79199,True,516,text
8607.29,00 - - Other     - 79199,8%,Free,15%,Free,,,2,00 - - Other     - 79199,True,516,text
8607.30,"00 - Hooks and other coupling devices,     - 79199",8%,Free,15%,Free,,,2,"00 - Hooks and other coupling devices,     - 79199",True,516,text
8607.91,00 -- Of locomotives     - 79199,8%,Free,15%,Free,,,2,00 -- Of locomotives     - 79199,True,517,text
8607.99,00 -- Other     - 79199,8%,Free,15%,Free,,,2,00 -- Other     - 79199,True,517,text
8608.00,00 Railway or tramway track fixtures     - 79191,8%,Free,15%,Free,,,2,00 Railway or tramway track fixtures     - 79191,True,517,text
8609.00,00 Containers (including containers     No. 78630,8%,Free,15%,Free,,,2,00 Containers (including containers     No. 78630,True,517,text
87.01,87.01 Tractors (other than tractors of,,,,,,,2,87.01 Tractors (other than tractors of,False,518,text
8701.10,10 ---Agricultural     No. 72241,Free,8%,15%,Free,,,2,10 ---Agricultural     No. 72241,True,518,text
8701.10,90 --- Other     No. 72241,Free,20%,15%,Free,,,2,90 --- Other     No. 72241,True,518,text
8701.20,00 -Road tractors for semi-trailers     No. 78320,Free,20%,15%,Free,,,2,00 -Road tractors for semi-trailers     No. 78320,True,518,text
8701.30,00 - Track-laying tractors     No. 78320,Free,20%,15%,Free,,,2,00 - Track-laying tractors     No. 78320,True,518,text
8701.90,10 --- Agriculture tractors     No. 72249,Free,8%,15%,Free,,,2,10 --- Agriculture tractors     No. 72249,True,518,text
8701.90,90 --- Other     No. 72249,Free,20%,15%,Free,,,2,90 --- Other     No. 72249,True,518,text
8701.91,00 -- Not exceeding18 kW     No. 72249,Free,8%,15%,Free,,,2,00 -- Not exceeding18 kW     No. 72249,True,518,text
8701.92,00 --Exceeding 18 kW but not     No. 72249,Free,8%,15%,Free,,,2,00 --Exceeding 18 kW but not     No. 72249,True,518,text
8701.93,00 -- Exceeding 37 kW but not     No. 72249,Free,8%,15%,Free,,,2,00 -- Exceeding 37 kW but not     No. 72249,True,518,text
8701.94,00 -- Exceeding 75 kW but not     No. 72249,Free,8%,15%,Free,,,2,00 -- Exceeding 75 kW but not     No. 72249,True,518,text
8701.95,00 -- Exceeding 130 kW     No. 72249,Free,8%,15%,Free,,,2,00 -- Exceeding 130 kW     No. 72249,True,519,text
87.02,87.02 Motor vehicles for the transport,,,,,,,2,87.02 Motor vehicles for the transport,False,519,text
8702.10,10 ---Public service type motor     No 78311,Free,20%,15%,Free,,,2,10 ---Public service type motor     No 78311,True,519,text
8702.10,20 --- Public service type motor     No 78311,Free,8%,15%,Free,,,2,20 --- Public service type motor     No 78311,True,519,text
8702.10,90 ---Other     No 78311,Free,20%,15%,Free,,,2,90 ---Other     No 78311,True,519,text
8702.20,00 - With both compression-ignition     No 78311,Free,20%,15%,Free,,,2,00 - With both compression-ignition     No 78311,True,519,text
8702.30,00 - With both spark-ignition internal     No 78319,Free,20%,15%,Free,,,2,00 - With both spark-ignition internal     No 78319,True,519,text
8702.40,00 - With only electric motor for     No 78319,Free,5%,15%,Free,,,2,00 - With only electric motor for     No 78319,True,519,text
8702.90,00 -Other    No No 78319,Free,20%,15%,,,,2,00 -Other    No No 78319,True,519,text
87.03,87.03 Motor cars and other motor,,,,,,,2,87.03 Motor cars and other motor,False,519,text
8703.10,00 - Vehicles specially designed for    No No 78110,Free,20%,15%,,,,2,00 - Vehicles specially designed for    No No 78110,True,519,text
8703.21,00 - -Of a cylinder capacity not     No 78110,Free,10%,15%,Free,,,2,00 - -Of a cylinder capacity not     No 78110,True,519,text
8703.22,10 ---Of a cylinder >1000cc but     No 87120,Free,13%,15%,Free,,,2,10 ---Of a cylinder >1000cc but     No 87120,True,520,text
8703.22,90 ---Of a cylinder >1300cc but     No 87120,Free,18%,15%,Free,,,2,90 ---Of a cylinder >1300cc but     No 87120,True,520,text
8703.23,10 ---Of a cylinder >1500cc but <=     No 78120,Free,18%,15%,Free,,,2,10 ---Of a cylinder >1500cc but <=     No 78120,True,520,text
8703.23,20 ---Of a cylinder >1800cc but <=     No 78120,Free,20%,15%,Free,,,2,20 ---Of a cylinder >1800cc but <=     No 78120,True,520,text
8703.23,30 ---Of a cylinder >2000cc but <=     No 78120,Free,25%,15%,Free,,,2,30 ---Of a cylinder >2000cc but <=     No 78120,True,520,text
8703.23,90 ---Of a cylinder >2500cc but     No 78120,Free,30%,15%,Free,,,2,90 ---Of a cylinder >2500cc but     No 78120,True,520,text
8703.24,10 ---Of a cylinder >3000cc but     No 78120,Free,35%,15%,Free,,,2,10 ---Of a cylinder >3000cc but     No 78120,True,520,text
8703.24,20 ---Of a cylinder >4000cc but     No 78120,Free,45%,15%,Free,,,2,20 ---Of a cylinder >4000cc but     No 78120,True,520,text
8703.24,90 ---of a cylinder > 5000cc     No 78120,Free,50%,15%,Free,,,2,90 ---of a cylinder > 5000cc     No 78120,True,520,text
8703.31,10 ---Of a cylinder capacity not     No 78120,Free,10%,15%,Free,,,2,10 ---Of a cylinder capacity not     No 78120,True,520,text
8703.31,20 ---Of a cylinder >1000cc  `   No 78120,Free,13%,15%,Free,,,2,20 ---Of a cylinder >1000cc  `   No 78120,True,520,text
8703.31,90 ---Of a cylinder >1300cc but     No 78120,Free,18%,15%,Free,,,2,90 ---Of a cylinder >1300cc but     No 78120,True,520,text
8703.32,10 ---Of a cylinder >1500cc but     No 78120,Free,18%,15%,Free,,,2,10 ---Of a cylinder >1500cc but     No 78120,True,520,text
8703.32,20 ---Of a cylinder >1800cc but <=     No 78120,Free,20%,15%,Free,,,2,20 ---Of a cylinder >1800cc but <=     No 78120,True,520,text
8703.32,90 ---Of a cylinder >2000cc but     No 78120,Free,25%,15%,Free,,,2,90 ---Of a cylinder >2000cc but     No 78120,True,520,text
8703.33,10 ---Of a cylinder >2500cc but     No 78120,Free,30%,15%,Free,,,2,10 ---Of a cylinder >2500cc but     No 78120,True,521,text
8703.33,20 ---Of a cylinder capacity     No 78120,Free,35%,15%,Free,,,2,20 ---Of a cylinder capacity     No 78120,True,521,text
8703.33,30 ---Of a cylinder capacity     No 78120,Free,45%,15%,Free,,,2,30 ---Of a cylinder capacity     No 78120,True,521,text
8703.33,90 ---Of a cylinder capacity     No 78120,Free,50%,15%,Free,,,2,90 ---Of a cylinder capacity     No 78120,True,521,text
8703.40,"00 - Other vehicles, with both     No 78120",Free,20%,15%,Free,,,2,"00 - Other vehicles, with both     No 78120",True,521,text
8703.50,"00 - Other vehicles, with both     No 78120",Free,20%,15%,Free,,,2,"00 - Other vehicles, with both     No 78120",True,521,text
8703.60,"00 - Other vehicles, with both     No 78120",Free,20%,15%,Free,,,2,"00 - Other vehicles, with both     No 78120",True,521,text
8703.70,"00 - Other vehicles, with both     No 78120",Free,20%,15%,Free,,,2,"00 - Other vehicles, with both     No 78120",True,521,text
8703.80,"00 - Other vehicles, with only     No 78120",Free,5%,15%,Free,,,2,"00 - Other vehicles, with only     No 78120",True,521,text
8703.90,00 - Other     No 78120,Free,20%,15%,Free,,,2,00 - Other     No 78120,True,521,text
87.04,87.04 Motor vehicles for the transport,,,,,,,2,87.04 Motor vehicles for the transport,False,521,text
8704.10,00 - Dumpers designed for off-     No. 78211,Free,20%,15%,Free,,,2,00 - Dumpers designed for off-     No. 78211,True,522,text
8704.21,20 - - - Delivery Vans of a g.v.w.     No. 78219,Free,20%,15%,Free,,,2,20 - - - Delivery Vans of a g.v.w.     No. 78219,True,522,text
8704.21,29 ---- Delivery Vans of a g.v.w.     No. 78219,Free,20%,15%,Free,,,2,29 ---- Delivery Vans of a g.v.w.     No. 78219,True,522,text
8704.22,00 - - g.v.w. exceeding 5 tonnes but     No. 78219,Free,20%,15%,Free,,,2,00 - - g.v.w. exceeding 5 tonnes but     No. 78219,True,522,text
8704.23,00 - - g.v.w. exceeding 20 tonnes     No. 78219,Free,20%,15%,Free,,,2,00 - - g.v.w. exceeding 20 tonnes     No. 78219,True,522,text
8704.31,00 - - g.v.w. not exceeding 5     No 78120,Free,20%,15%,Free,,,2,00 - - g.v.w. not exceeding 5     No 78120,True,522,text
8704.32,00 - - g.v.w.exceeding 5 tonnes     No 78120,Free,20%,15%,Free,,,2,00 - - g.v.w.exceeding 5 tonnes     No 78120,True,522,text
8704.90,00 - Other     No 78120,Free,20%,15%,Free,,,2,00 - Other     No 78120,True,522,text
87.05,"87.05 Special purpose motor vehicles,",,,,,,,2,"87.05 Special purpose motor vehicles,",False,522,text
8705.10,00 - Crane lorries     No. 78221,Free,8%,15%,Free,,,2,00 - Crane lorries     No. 78221,True,522,text
8705.20,00 - Mobile drilling derricks     No. 78223,Free,8%,15%,Free,,,2,00 - Mobile drilling derricks     No. 78223,True,523,text
8705.30,00 - Fire fighting vehicles     No. 78225,Free,8%,15%,Free,,,2,00 - Fire fighting vehicles     No. 78225,True,523,text
8705.40,00 -Concrete-mixer lorries     No. 78227,Free,8%,15%,Free,,,2,00 -Concrete-mixer lorries     No. 78227,True,523,text
8705.90,00 - Other     No. 78229,Free,8%,15%,Free,,,2,00 - Other     No. 78229,True,523,text
87.06,"87.06 Chassis fitted with engines, for",,,,,,,2,"87.06 Chassis fitted with engines, for",False,523,text
87.01,87.01 to 87.05.,,,,,,,2,87.01 to 87.05.,False,523,text
8706.00,10 - - - For agricultural tractors falling     No. 78410,8%,Free,15%,Free,,,2,10 - - - For agricultural tractors falling     No. 78410,True,523,text
8706.00,11 - - - For public service type     No. 78410,8%,Free,15%,Free,,,2,11 - - - For public service type     No. 78410,True,523,text
8706.00,12 - - - For road tractors falling under     No. 78410,20%,Free,15%,Free,,,2,12 - - - For road tractors falling under     No. 78410,True,523,text
8701.20,00 and 8701.3000,,,,,,,2,00 and 8701.3000,False,523,text
8706.00,13 - - - For motor vehicles falling     No. 78410,20%,Free,15%,Free,,,2,13 - - - For motor vehicles falling     No. 78410,True,523,text
8706.00,14 - - - For pick up trucks falling     No. 78410,20%,Free,15%,Free,,,2,14 - - - For pick up trucks falling     No. 78410,True,523,text
8706.00,15 - - - For goods vehicles falling     No. 78410,20%,Free,15%,Free,,,2,15 - - - For goods vehicles falling     No. 78410,True,523,text
8706.00,16 - - - For other goods vehicles     No. 78410,20%,Free,15%,Free,,,2,16 - - - For other goods vehicles     No. 78410,True,523,text
8704.32,00 and 8704.9000,,,,,,,2,00 and 8704.9000,False,523,text
8706.00,17 - - - For special purpose lorries     no. 78410,8%,Free,15%,Free,,,2,17 - - - For special purpose lorries     no. 78410,True,523,text
8706.00,90 - - - Other vehicles     No. 78410,20%,Free,15%,Free,,,2,90 - - - Other vehicles     No. 78410,True,523,text
87.07,"87.07 Bodies (including cabs), for the",,,,,,,2,"87.07 Bodies (including cabs), for the",False,523,text
8707.10,00 - For the vehicles of heading     No. 78421,20%,Free,15%,Free,,,2,00 - For the vehicles of heading     No. 78421,True,523,text
87.03,87.03,,,,,,,2,87.03,False,523,text
8707.90,10 - - - For agricultural tractors     No. 78425,8%,Free,15%,Free,,,2,10 - - - For agricultural tractors     No. 78425,True,523,text
8701.90,10,,,,,,,2,10,False,523,text
8707.90,11 - - - For public service type     No. 78425,8%,Free,15%,Free,,,2,11 - - - For public service type     No. 78425,True,523,text
8702.10,10 to 8702.9000,,,,,,,2,10 to 8702.9000,False,523,text
8707.90,12 - - - For road tractors falling     No. 78425,20%,Free,15%,Free,,,2,12 - - - For road tractors falling     No. 78425,True,524,text
8707.90,13 - - - For vehicles falling under     No. 78425,20%,Free,15%,Free,,,2,13 - - - For vehicles falling under     No. 78425,True,524,text
87.04,87.04,,,,,,,2,87.04,False,524,text
8707.90,14 - - - For vehicles falling under     No 78425,8%,Free,15%,Free,,,2,14 - - - For vehicles falling under     No 78425,True,524,text
87.05,87.05,,,,,,,2,87.05,False,524,text
8707.90,90 - - - Other vehicles     No. 78425,20%,Free,15%,Free,,,2,90 - - - Other vehicles     No. 78425,True,524,text
87.08,87.08 Parts and accessories of the,,,,,,,2,87.08 Parts and accessories of the,False,524,text
8708.10,00 - Bumpers and parts thereof     - 78431,20%,Free,15%,Free,,,2,00 - Bumpers and parts thereof     - 78431,True,524,text
8708.21,00 - - Safety seat belts     - 78432,20%,Free,15%,Free,,,2,00 - - Safety seat belts     - 78432,True,524,text
8708.29,00 - - Other     - 78432,20%,Free,15%,Free,,,2,00 - - Other     - 78432,True,524,text
8708.30,00 - Brakes and servo-brakes; parts     - 78433,20%,Free,15%,Free,,,2,00 - Brakes and servo-brakes; parts     - 78433,True,524,text
8708.40,00 - Gear boxes and parts thereof     - 78434,20%,Free,15%,Free,,,2,00 - Gear boxes and parts thereof     - 78434,True,524,text
8708.50,"00 - Drive-axel with differential,     - 78435",20%,Free,15%,Free,,,2,"00 - Drive-axel with differential,     - 78435",True,524,text
8708.70,00 - Road wheels and parts and     - 78439,20%,Free,15%,Free,,,2,00 - Road wheels and parts and     - 78439,True,524,text
8708.80,00 - Suspension system and parts     - 78439,20%,Free,15%,Free,,,2,00 - Suspension system and parts     - 78439,True,524,text
8708.91,00 - - Radiators and parts thereof     - 78439,20%,Free,15%,Free,,,2,00 - - Radiators and parts thereof     - 78439,True,524,text
8708.92,00 - - Silencers (mufflers) and exhaust     - 78439,20%,Free,15%,Free,,,2,00 - - Silencers (mufflers) and exhaust     - 78439,True,524,text
8708.93,00 - - Clutches and parts thereof     - 78439,20%,Free,15%,Free,,,2,00 - - Clutches and parts thereof     - 78439,True,524,text
8708.94,"00 - - Steering wheels, steering     - 78439",20%,Free,15%,Free,,,2,"00 - - Steering wheels, steering     - 78439",True,524,text
8708.95,00 - - Safety airbags with inflater     - 78439,20%,Free,15%,Free,,,2,00 - - Safety airbags with inflater     - 78439,True,524,text
8708.99,00 - - Other     - 78439,20%,Free,15%,Free,,,2,00 - - Other     - 78439,True,525,text
87.09,"87.09 Works trucks, self-propelled, not",,,,,,,2,"87.09 Works trucks, self-propelled, not",False,525,text
8709.11,00 - - Electrical     No 74414,8%,Free,15%,Free,,,2,00 - - Electrical     No 74414,True,525,text
8709.19,00 - - Other     No 74415,8%,Free,15%,Free,,,2,00 - - Other     No 74415,True,525,text
8709.90,00 - Parts     No 74419,8%,Free,15%,Free,,,2,00 - Parts     No 74419,True,525,text
8710.00,00 Tanks and other armoured     No. 89111,20%,Free,15%,Free,,,2,00 Tanks and other armoured     No. 89111,True,525,text
87.11,87.11 Motorcycles (including mopeds),,,,,,,2,87.11 Motorcycles (including mopeds),False,525,text
8711.10,00 - With reciprocating internal     No. 78511,20%,Free,15%,Free,,,2,00 - With reciprocating internal     No. 78511,True,525,text
8711.20,00 - With reciprocating internal     No. 78513,20%,Free,15%,Free,,,2,00 - With reciprocating internal     No. 78513,True,525,text
8711.30,00 - With reciprocating internal     No. 78515,20%,Free,15%,Free,,,2,00 - With reciprocating internal     No. 78515,True,525,text
8711.40,00 - With reciprocating internal     No. 78516,20%,Free,15%,Free,,,2,00 - With reciprocating internal     No. 78516,True,525,text
8711.50,00 - With reciprocating internal     No. 78517,20%,Free,15%,Free,,,2,00 - With reciprocating internal     No. 78517,True,525,text
8711.60,00 - With electric motor for     No. 78519,5%,Free,15%,Free,,,2,00 - With electric motor for     No. 78519,True,525,text
8711.90,00 - Other     No. 78519,20%,Free,15%,Free,,,2,00 - Other     No. 78519,True,525,text
8712.00,00 Bicycles and other cycles     No. 78520,8%,Free,15%,Free,,,2,00 Bicycles and other cycles     No. 78520,True,526,text
87.13,"87.13 Carriages for disabled persons,",,,,,,,2,"87.13 Carriages for disabled persons,",False,526,text
8713.10,00 - Not mechanically propelled     No 78531,8%,Free,15%,Free,,,2,00 - Not mechanically propelled     No 78531,True,526,text
8713.90,00 - Other     No 78531,8%,Free,15%,Free,,,2,00 - Other     No 78531,True,526,text
87.14,87.14 Parts and accessories of vehicles,,,,,,,2,87.14 Parts and accessories of vehicles,False,526,text
8714.10,00 - Of motorcycles (including     No. 78535,20%,Free,15%,Free,,,2,00 - Of motorcycles (including     No. 78535,True,526,text
8714.20,00 - Of carriages for disabled persons     No. 78536,8%,Free,15%,Free,,,2,00 - Of carriages for disabled persons     No. 78536,True,526,text
8714.91,"00 - - Frames and forks, and parts     - 78537",8%,Free,15%,Free,,,2,"00 - - Frames and forks, and parts     - 78537",True,526,text
8714.92,00 - - Wheel rims and spokes     - 78537,8%,Free,15%,Free,,,2,00 - - Wheel rims and spokes     - 78537,True,526,text
8714.93,"00 - - Hubs, other than coaster     - 78537",8%,Free,15%,Free,,,2,"00 - - Hubs, other than coaster     - 78537",True,526,text
8714.94,"00 - - Brakes, including coaster     - 78537",8%,Free,15%,Free,,,2,"00 - - Brakes, including coaster     - 78537",True,526,text
8714.95,00 - - Saddles     - 78537,8%,Free,15%,Free,,,2,00 - - Saddles     - 78537,True,526,text
8714.96,"00 - - Pedals and crank-gear, and     - 78537",8%,Free,15%,Free,,,2,"00 - - Pedals and crank-gear, and     - 78537",True,526,text
8714.99,00 - - Other     - 78537,8%,Free,15%,Free,,,2,00 - - Other     - 78537,True,526,text
8715.00,00 Baby carriages and parts thereof.     No. 89410,20%,Free,15%,Free,,,2,00 Baby carriages and parts thereof.     No. 89410,True,526,text
87.16,87.16 Trailers and semi-trailers; other,,,,,,,2,87.16 Trailers and semi-trailers; other,False,526,text
8716.10,00 - Trailers and semi-trailers of     No. 78610,20%,Free,15%,Free,,,2,00 - Trailers and semi-trailers of     No. 78610,True,526,text
8716.20,00 - Self-loading or self-unloading     No. 78620,20%,Free,15%,Free,,,2,00 - Self-loading or self-unloading     No. 78620,True,526,text
8716.31,00 - - Tanker trailers and tanker     No. 78622,20%,Free,15%,Free,,,2,00 - - Tanker trailers and tanker     No. 78622,True,527,text
8716.39,00 - - Other     No. 78629,20%,Free,15%,Free,,,2,00 - - Other     No. 78629,True,527,text
8716.40,00 - Other trailers and semi     No. 78683,20%,Free,15%,Free,,,2,00 - Other trailers and semi     No. 78683,True,527,text
8716.80,10 - - - Wheelbarrows     No. 78685,8%,Free,15%,Free,,,2,10 - - - Wheelbarrows     No. 78685,True,527,text
8716.80,90 - - - Other     No. 78685,20%,Free,15%,Free,,,2,90 - - - Other     No. 78685,True,527,text
8716.90,00 - Parts     - 78689,20%,Free,15%,Free,,,2,00 - Parts     - 78689,True,527,text
8801.00,"00 Balloons and dirigibles; gliders,     No. 79281",20%,Free,15%,Free,,,2,"00 Balloons and dirigibles; gliders,     No. 79281",True,528,text
88.02,"88.02 Other aircraft (for example,",,,,,,,2,"88.02 Other aircraft (for example,",False,528,text
8802.11,00 - - Of an unladen weight not     No. 79211,8%,Free,15%,Free,,,2,00 - - Of an unladen weight not     No. 79211,True,528,text
8802.12,00 - - Of an unladen weight     No. 79215,8%,Free,15%,Free,,,2,00 - - Of an unladen weight     No. 79215,True,528,text
8802.20,10 - - - Aircraft designed for the     No. 79220,8%,Free,15%,Free,,,2,10 - - - Aircraft designed for the     No. 79220,True,528,text
8802.20,"90 - - - Other aircraft (for example,     No. 79220",8%,Free,15%,Free,,,2,"90 - - - Other aircraft (for example,     No. 79220",True,528,text
8802.30,10 - - - Aircraft designed for the     No. 79230,8%,Free,15%,Free,,,2,10 - - - Aircraft designed for the     No. 79230,True,528,text
8802.30,"90 - - - Other aircraft (for example,     No. 79230",8%,Free,15%,Free,,,2,"90 - - - Other aircraft (for example,     No. 79230",True,528,text
8802.40,10 - - - Aircraft designed for the     No. 79240,8%,Free,Free,Free,,,2,10 - - - Aircraft designed for the     No. 79240,True,528,text
8802.40,"90 - - - Other aircraft (for example,     No. 79240",8%,Free,Free,Free,,,2,"90 - - - Other aircraft (for example,     No. 79240",True,529,text
8802.60,00 - Spacecraft (including satellites)     No. 79250,8%,Free,15%,Free,,,2,00 - Spacecraft (including satellites)     No. 79250,True,529,text
88.03,88.03 Parts of goods of heading 88.01,,,,,,,2,88.03 Parts of goods of heading 88.01,False,529,text
8803.10,00 - Propellers and rotors and parts     No. 79291,8%,Free,15%,Free,,,2,00 - Propellers and rotors and parts     No. 79291,True,529,text
8803.20,00 - Under-carriages and parts thereof     No. 79293,8%,Free,15%,Free,,,2,00 - Under-carriages and parts thereof     No. 79293,True,529,text
8803.30,00 - Other parts of aeroplanes or     No. 79295,8%,Free,15%,Free,,,2,00 - Other parts of aeroplanes or     No. 79295,True,529,text
8803.90,00 - Other     No. 79297,8%,Free,15%,Free,,,2,00 - Other     No. 79297,True,529,text
8804.00,00 Parachutes (including dirigible     - 89996,20%,Free,15%,Free,,,2,00 Parachutes (including dirigible     - 89996,True,529,text
88.05,88.05 Aircraft launching gear;,,,,,,,2,88.05 Aircraft launching gear;,False,529,text
8805.10,00 - Aircraft launching gear and parts     - 79283,20%,Free,15%,Free,,,2,00 - Aircraft launching gear and parts     - 79283,True,529,text
8805.21,00 - - Air combat simulators and parts     - 79283,20%,Free,15%,Free,,,2,00 - - Air combat simulators and parts     - 79283,True,529,text
8805.29,00 - - Other     - 79283,20%,Free,15%,Free,,,2,00 - - Other     - 79283,True,529,text
89.01,"89.01 Cruise ships, excursion boats,",,,,,,,2,"89.01 Cruise ships, excursion boats,",False,530,text
8901.10,"00 - Cruise ships, excursion boats     No. 79328",8%,Free,15%,Free,,,2,"00 - Cruise ships, excursion boats     No. 79328",True,530,text
8901.20,00 -Tankers     No. 79322,8%,Free,15%,Free,,,2,00 -Tankers     No. 79322,True,530,text
8901.30,"00 - Refrigerated vessels, other than     No. 79326",8%,Free,15%,Free,,,2,"00 - Refrigerated vessels, other than     No. 79326",True,530,text
8901.90,00 - Other vessels for the transport of     No. 79327,8%,Free,15%,Free,,,2,00 - Other vessels for the transport of     No. 79327,True,530,text
8902.00,00 Fishing vessels; factory ships and     No. 79324,5%,Free,15%,Free,,,2,00 Fishing vessels; factory ships and     No. 79324,True,530,text
89.03,89.03 Yachts and other vessels for,,,,,,,2,89.03 Yachts and other vessels for,False,530,text
8903.10,00 - Inflatable     No. 79311,20%,Free,15%,Free,,,2,00 - Inflatable     No. 79311,True,530,text
8903.91,"00 - - Sailboats, with or without     No. 79312",20%,Free,15%,Free,,,2,"00 - - Sailboats, with or without     No. 79312",True,530,text
8903.92,"00 - - Motorboats, other than     No. 79319",20%,Free,15%,Free,,,2,"00 - - Motorboats, other than     No. 79319",True,530,text
8903.99,10 - - - Sports fishing vessels     No. 79319,8%,Free,15%,Free,,,2,10 - - - Sports fishing vessels     No. 79319,True,530,text
8903.99,"20 - - - Canoes sculls, skiffs, pedalos     No. 79319",8%,Free,15%,Free,,,2,"20 - - - Canoes sculls, skiffs, pedalos     No. 79319",True,530,text
8903.99,30 ----Jet ski     No. 79319,8%,Free,15%,Free,,,2,30 ----Jet ski     No. 79319,True,530,text
8903.99,40 ----Kayaks     No. 79319,8%,Free,15%,Free,,,2,40 ----Kayaks     No. 79319,True,530,text
8903.99,90 - - - Other     No. 79319,8%,Free,15%,Free,,,2,90 - - - Other     No. 79319,True,530,text
8904.00,00 Tugs and pusher craft.     No. 79370,8%,Free,15%,Free,,,2,00 Tugs and pusher craft.     No. 79370,True,531,text
89.05,"89.05 Light-vessels, fire-floats,",,,,,,,2,"89.05 Light-vessels, fire-floats,",False,531,text
8905.10,00 - Dredgers     No. 79351,8%,Free,15%,Free,,,2,00 - Dredgers     No. 79351,True,531,text
8905.20,00 - Floating or submersible drilling     No. 79355,8%,Free,15%,Free,,,2,00 - Floating or submersible drilling     No. 79355,True,531,text
8905.90,00 - Other     No. 79359,8%,Free,15%,Free,,,2,00 - Other     No. 79359,True,531,text
89.06,"89.06 Other vessels, including warships",,,,,,,2,"89.06 Other vessels, including warships",False,531,text
8906.10,00 - Warships     No. 79329,8%,Free,15%,Free,,,2,00 - Warships     No. 79329,True,531,text
8906.90,00 - Other     No. 79329,8%,Free,15%,Free,,,2,00 - Other     No. 79329,True,531,text
89.07,89.07 Other floating structures,,,,,,,2,89.07 Other floating structures,False,531,text
8907.10,00 - Inflatable rafts     No. 79391,8%,Free,15%,Free,,,2,00 - Inflatable rafts     No. 79391,True,531,text
8907.90,10 ---Floating landing stages     No. 79399,8%,Free,15%,Free,,,2,10 ---Floating landing stages     No. 79399,True,531,text
8907.90,90 ---Other     No. 79399,8%,Free,15%,Free,,,2,90 ---Other     No. 79399,True,531,text
8908.00,00 Vessels and other floating     No. 79330,8%,Free,15%,Free,,,2,00 Vessels and other floating     No. 79330,True,531,text
85.21,85.21 (heading 85.22) or of headings 85.25 to 85.28 (heading 85.29);,,,,,,,2,85.21 (heading 85.22) or of headings 85.25 to 85.28 (heading 85.29);,False,532,text
94.01,"94.01 Seats (other than those of heading 94.02),",,,,,,,2,"94.01 Seats (other than those of heading 94.02),",False,533,text
9401.10,00 - Seats of a kind used for aircraft     - 82111,8%,Free,15%,Free,,,2,00 - Seats of a kind used for aircraft     - 82111,True,533,text
9401.20,00 - Seats of a kind used for motor     - 82112,8%,Free,15%,Free,,,2,00 - Seats of a kind used for motor     - 82112,True,533,text
9401.30,00 - Swivel seats with variable     - 82114,8%,Free,15%,Free,,,2,00 - Swivel seats with variable     - 82114,True,533,text
